probabilidad,ganancia_acumulada,cliente_ordenado
0.0004820753983694092,926980000.0,24490
-0.0009077977026555224,926960000.0,24491
0.002191886809941561,927740000.0,24492
0.00016858377255623186,927720000.0,24493
0.0025013496193045837,927700000.0,24494
0.005668620398817992,927680000.0,24495
-0.000915293917280762,927660000.0,24496
0.008928238454336317,928440000.0,24497
0.007638696139655491,928420000.0,24498
0.006294857239479405,928400000.0,24499
7.365280207081266e-05,928380000.0,24500
0.0009122535505645398,928360000.0,24501
0.005699531915626119,928340000.0,24502
0.008030511318774936,928320000.0,24503
-0.0008623131436135888,928300000.0,24504
0.0009753824295962048,928280000.0,24505
0.0009981390732189642,928260000.0,24506
0.006385850443723562,928240000.0,24507
9.428178050801674e-05,928220000.0,24508
0.0031876514712092918,928200000.0,24509
0.02775805227553178,928180000.0,24510
0.01503330935935081,928160000.0,24511
0.0002776310045427687,928140000.0,24512
0.0005067870114401082,928120000.0,24513
0.00026917365216004845,928100000.0,24514
0.04103182818766705,928080000.0,24515
4.826615362746654e-05,928060000.0,24516
0.04061629363392624,928840000.0,24517
0.016101582295316743,928820000.0,24518
-0.0011108282258267313,928800000.0,24519
0.011215368702826675,928780000.0,24520
-0.0011770128672269238,928760000.0,24521
0.0017205031752892013,928740000.0,24522
0.03996629905327337,928720000.0,24523
-0.0026338640676206154,928700000.0,24524
0.009915268995262794,928680000.0,24525
0.0004746572918881689,928660000.0,24526
0.020167689657413466,928640000.0,24527
-0.0014038674283900028,928620000.0,24528
0.0004375095255970481,928600000.0,24529
0.019493264113158094,928580000.0,24530
0.00039653794328147087,928560000.0,24531
0.0550223250029867,928540000.0,24532
0.06939092553618235,928520000.0,24533
5.735449222970005e-06,928500000.0,24534
-0.00013048802051930528,928480000.0,24535
-0.00035397799223035387,928460000.0,24536
0.005304866479502297,928440000.0,24537
0.014715358475647198,928420000.0,24538
0.0006236682967798123,928400000.0,24539
-0.000946215147617448,928380000.0,24540
0.024747317795242568,928360000.0,24541
-0.0009078637199982153,928340000.0,24542
0.08352757132197099,928320000.0,24543
-0.008891419572835178,928300000.0,24544
0.00820770367922296,928280000.0,24545
0.010856453494360777,928260000.0,24546
-0.002182516787198856,928240000.0,24547
0.002106654686376894,928220000.0,24548
-0.0058403217690849996,928200000.0,24549
0.05572657826664915,928180000.0,24550
-0.0018725900708570697,928160000.0,24551
0.0017815196810898719,928140000.0,24552
0.008633550925963428,928120000.0,24553
-0.0007538981048471472,928100000.0,24554
0.0002655184497041992,928080000.0,24555
-0.00024700047083577265,928060000.0,24556
0.0010941181356964598,928040000.0,24557
-0.0011334458918027916,928020000.0,24558
0.003701821859003994,928000000.0,24559
2.3711686294812223e-05,927980000.0,24560
0.002462377934076279,927960000.0,24561
-0.0027851882096376125,927940000.0,24562
0.0018225726637753363,927920000.0,24563
0.0004725062074405642,927900000.0,24564
0.2117291887875691,927880000.0,24565
0.0003977277250792778,927860000.0,24566
0.06578716191063846,927840000.0,24567
-0.0011785476926395515,927820000.0,24568
-0.00040119696598331573,927800000.0,24569
0.003588537023030212,927780000.0,24570
0.00038599765191763534,927760000.0,24571
0.015188259127984225,927740000.0,24572
0.03921558335222304,927720000.0,24573
-0.00016938268819146935,927700000.0,24574
0.010264497155719617,927680000.0,24575
0.004949997811274688,927660000.0,24576
0.001523167996801816,928440000.0,24577
0.014972983570153392,928420000.0,24578
0.0305630370589024,928400000.0,24579
0.00014184680833595085,928380000.0,24580
0.005547217806268084,928360000.0,24581
0.00025340648291785096,928340000.0,24582
0.00014385037435211428,928320000.0,24583
0.00011366546680652917,928300000.0,24584
-0.0006876494355796208,928280000.0,24585
0.003577045148909201,928260000.0,24586
0.005700798188447567,928240000.0,24587
-0.006651789074498013,928220000.0,24588
0.045543596174649835,928200000.0,24589
0.0006819556588905717,928180000.0,24590
0.0010955991798482858,928160000.0,24591
0.0045703821472370815,928140000.0,24592
-0.0009514750225469641,928120000.0,24593
0.0001269866846184729,928100000.0,24594
0.0051928124576235786,928080000.0,24595
0.0014422258734125856,928060000.0,24596
-0.00018641911085545096,928040000.0,24597
-0.0029179151624087003,928020000.0,24598
-0.0006480145426760324,928000000.0,24599
-0.0002336498279788273,927980000.0,24600
0.012410699700526067,927960000.0,24601
-1.0055367375918726e-05,927940000.0,24602
0.003170459172473864,927920000.0,24603
-0.0002631007528655842,927900000.0,24604
0.001150032617172696,927880000.0,24605
-0.0031156932357967473,927860000.0,24606
0.029510461635045927,927840000.0,24607
0.0030748213248002892,927820000.0,24608
0.00047157278799960347,927800000.0,24609
0.0003486786185928383,927780000.0,24610
0.013147856825469047,927760000.0,24611
0.0005158545779916055,927740000.0,24612
-0.0006664502271326629,927720000.0,24613
-0.0011219441652825304,927700000.0,24614
0.0008133238148560846,927680000.0,24615
0.0012567705066357409,927660000.0,24616
0.005378712188515838,927640000.0,24617
-0.0009624541868615218,927620000.0,24618
-0.005258694515516333,927600000.0,24619
0.014677667446121085,927580000.0,24620
0.015324091054796667,927560000.0,24621
0.0012384192338399883,927540000.0,24622
-1.4856364695827719e-05,927520000.0,24623
0.0005161823033715604,927500000.0,24624
0.010143604136498082,927480000.0,24625
0.06058075408548305,927460000.0,24626
0.0013390745894660363,927440000.0,24627
0.0387458617741097,927420000.0,24628
0.00022185551462817598,927400000.0,24629
0.00038307552613119544,927380000.0,24630
0.003274452355030752,927360000.0,24631
-0.001030716982705525,927340000.0,24632
0.008626228998738335,927320000.0,24633
0.004190270696293232,927300000.0,24634
0.09554548887643584,927280000.0,24635
0.0012206974593957343,927260000.0,24636
0.011033879182089356,927240000.0,24637
-0.005699433990976945,927220000.0,24638
-0.0010413349197330776,927200000.0,24639
-0.0007312327500133527,927180000.0,24640
0.0016600831721723657,927160000.0,24641
-0.000587973247723155,927140000.0,24642
0.00038768458370634667,927120000.0,24643
0.01715162643345696,927100000.0,24644
-6.498850606667097e-05,927080000.0,24645
0.0005200393845150625,927060000.0,24646
-0.0005506380229062485,927040000.0,24647
0.05798443999550386,927020000.0,24648
-0.001440277804149,927000000.0,24649
0.0002353519192842497,926980000.0,24650
0.0003512297144125547,926960000.0,24651
0.00559679775973846,926940000.0,24652
8.428793842173564e-06,926920000.0,24653
4.07782998408426e-05,926900000.0,24654
0.0017552894032989708,926880000.0,24655
6.976800541827957e-05,926860000.0,24656
0.009707090042283234,926840000.0,24657
-0.001262056757250332,926820000.0,24658
0.001402096939265859,926800000.0,24659
0.02004133157751596,926780000.0,24660
0.005310390838773971,926760000.0,24661
0.0016736039210169926,926740000.0,24662
-0.0017747544333837145,926720000.0,24663
0.0006384261825033579,926700000.0,24664
0.02931000646874123,926680000.0,24665
-4.323172701753252e-06,926660000.0,24666
-0.0014289061611002928,926640000.0,24667
-0.00032281094066559125,926620000.0,24668
-0.00013937978328803932,926600000.0,24669
0.003121474351950575,926580000.0,24670
0.0001723466706441069,926560000.0,24671
0.007754405598292098,926540000.0,24672
0.017305752790954646,926520000.0,24673
0.06305918147192628,926500000.0,24674
0.03503400140616354,926480000.0,24675
0.3314489896871809,926460000.0,24676
0.005261509710719247,926440000.0,24677
0.09830107594977998,926420000.0,24678
-0.0018759037982320184,926400000.0,24679
0.005243956576239782,926380000.0,24680
-0.0010357184136347243,926360000.0,24681
-0.00031857399577573097,926340000.0,24682
0.0077059822745790384,926320000.0,24683
0.040124215202737935,926300000.0,24684
0.003068924909854299,926280000.0,24685
0.1607484561053938,926260000.0,24686
0.0008413628914041395,926240000.0,24687
0.0003199344456403071,926220000.0,24688
0.000545688202753393,926200000.0,24689
-0.000256239261130453,926180000.0,24690
0.0024723522615067743,926160000.0,24691
-0.0021000909430760207,926140000.0,24692
0.006441549278679644,926120000.0,24693
0.0006174511527119981,926100000.0,24694
0.006835685249119584,926080000.0,24695
0.02698192557703495,926060000.0,24696
0.003227979929730646,926040000.0,24697
0.00969105086272248,926020000.0,24698
0.0021750206472410934,926000000.0,24699
-0.0046016651745490545,925980000.0,24700
0.00020262851578582337,925960000.0,24701
-0.001688150946452304,925940000.0,24702
0.005277823499284883,925920000.0,24703
-0.00031387603402595896,925900000.0,24704
-0.0007177719881302662,925880000.0,24705
0.0012005407198554853,925860000.0,24706
-0.01649283500537733,925840000.0,24707
0.11405892147388424,925820000.0,24708
-0.00045372803640342637,925800000.0,24709
-0.002593294327103633,925780000.0,24710
0.0004503367893703324,925760000.0,24711
0.00513088841902274,925740000.0,24712
0.0001170410668375549,925720000.0,24713
0.0011859351508177731,925700000.0,24714
0.04199144054118292,925680000.0,24715
0.0004243835364778699,925660000.0,24716
0.0031842971772137393,925640000.0,24717
0.006875886411057295,925620000.0,24718
0.0149509237462889,925600000.0,24719
-0.0005520267763693748,925580000.0,24720
0.00796006501805618,925560000.0,24721
0.00203531905952367,925540000.0,24722
0.008484691656129662,925520000.0,24723
0.0038114279930105076,925500000.0,24724
0.01649803641202702,925480000.0,24725
0.010661382836074098,925460000.0,24726
0.0012687807914646288,925440000.0,24727
0.10396258816094253,925420000.0,24728
-0.0006123831694087251,925400000.0,24729
0.004980029603656083,925380000.0,24730
0.008078566418024756,925360000.0,24731
0.00046077558879749873,925340000.0,24732
0.02289569063498387,925320000.0,24733
0.13078670108385884,925300000.0,24734
0.007067617961731345,925280000.0,24735
9.693922000256738e-06,925260000.0,24736
-0.001288114834606182,925240000.0,24737
0.0012364003026924752,925220000.0,24738
0.03126420593876702,925200000.0,24739
-0.003830815790294266,925180000.0,24740
-3.4134551385750455e-05,925160000.0,24741
0.0009796536166477123,925140000.0,24742
0.27969030380833726,925120000.0,24743
0.03237229510440395,925100000.0,24744
-0.005839645141325848,925080000.0,24745
-0.0005608851887128581,925060000.0,24746
0.05191112687310965,925040000.0,24747
0.00042344712793755587,925020000.0,24748
-0.0020302187529978527,925000000.0,24749
0.00033349937660657824,924980000.0,24750
0.0003572245204636261,924960000.0,24751
0.008732628016027963,924940000.0,24752
-0.008980432540753706,924920000.0,24753
-0.0030938671733410977,924900000.0,24754
0.009111621021895302,924880000.0,24755
0.0040308348122289105,924860000.0,24756
0.003202346585753446,924840000.0,24757
0.0035142094055682685,924820000.0,24758
0.005941521371785103,924800000.0,24759
-0.0005026789851247601,924780000.0,24760
0.004043215463001727,924760000.0,24761
0.000855271788466942,924740000.0,24762
0.04620250925542663,924720000.0,24763
8.710821091139587e-05,924700000.0,24764
0.028014723671474086,924680000.0,24765
0.02133867477644104,924660000.0,24766
0.009166157946641051,924640000.0,24767
-2.509318301148267e-05,924620000.0,24768
0.0010514444254538595,924600000.0,24769
-0.0020336594767417977,924580000.0,24770
-0.001618976235842635,924560000.0,24771
0.002173602439115538,924540000.0,24772
-0.0004545989295928327,924520000.0,24773
-7.621874889593801e-05,924500000.0,24774
0.000771077190201807,924480000.0,24775
0.013110915925737661,924460000.0,24776
-0.00045401265428254107,924440000.0,24777
0.0007908071269182583,924420000.0,24778
0.008906153024819358,924400000.0,24779
0.0031295967692583993,924380000.0,24780
-0.0035067320576560763,924360000.0,24781
-0.0010083966570115677,924340000.0,24782
0.020291483104958066,924320000.0,24783
0.00038748623929151427,924300000.0,24784
0.002149981710619333,924280000.0,24785
0.0004988566704381322,924260000.0,24786
-0.0011540997120907538,924240000.0,24787
-0.008253150132767693,924220000.0,24788
-0.002208061335719632,924200000.0,24789
-0.0017201367005079222,924180000.0,24790
-0.004593528709319657,924160000.0,24791
0.0065021864999367145,924140000.0,24792
0.002515514933793481,924120000.0,24793
-6.732200616082077e-05,924100000.0,24794
0.0013533957814333465,924080000.0,24795
8.839237436665344e-05,924060000.0,24796
0.0038739021810328773,924040000.0,24797
-0.0004727928880979704,924020000.0,24798
0.015058051309809972,924000000.0,24799
0.11085475377533366,923980000.0,24800
0.01124631927847915,923960000.0,24801
-0.0002806507095622312,923940000.0,24802
-0.0009240252780337699,923920000.0,24803
-0.002335393490611531,923900000.0,24804
0.0019493334079567115,923880000.0,24805
-0.003889024700702331,923860000.0,24806
0.013219259597653266,923840000.0,24807
0.011526076722540407,923820000.0,24808
0.0004489526647644529,923800000.0,24809
0.00025421701062101876,923780000.0,24810
-0.0032175024641057015,923760000.0,24811
0.02948555753665851,923740000.0,24812
0.008784387225250162,923720000.0,24813
0.04235142579100099,923700000.0,24814
0.003967980968406835,923680000.0,24815
0.004002132636924436,923660000.0,24816
-0.004032717208646038,923640000.0,24817
-0.0012688634335780735,923620000.0,24818
0.004598463018878956,923600000.0,24819
0.01012302550473979,923580000.0,24820
0.00396264235764634,923560000.0,24821
-0.00023443357727054748,923540000.0,24822
0.00704139584404749,923520000.0,24823
-0.0022446351375561943,923500000.0,24824
0.0005032272816703536,923480000.0,24825
-0.00046282276192711195,923460000.0,24826
0.024576865382276613,923440000.0,24827
0.0006026956069877419,923420000.0,24828
-0.006527496460490806,923400000.0,24829
-0.0028396894349274515,923380000.0,24830
0.005078840758995282,923360000.0,24831
-0.00038162719706812695,923340000.0,24832
-0.0005231762207669823,923320000.0,24833
0.0006898055879364118,923300000.0,24834
0.0052916677090159275,923280000.0,24835
0.01127991673293186,923260000.0,24836
0.0031878559270019664,923240000.0,24837
0.03612737009771244,923220000.0,24838
-7.542106694631823e-05,923200000.0,24839
-0.0007392141410087162,923180000.0,24840
0.0013479929697612228,923160000.0,24841
0.022666673299939044,923140000.0,24842
0.0017131387268990053,923120000.0,24843
-0.00230706075763826,923100000.0,24844
0.008286348550383807,923080000.0,24845
0.009370890817785704,923060000.0,24846
0.0039059697232022303,923040000.0,24847
0.0014028161773620203,923020000.0,24848
0.00035443767581026033,923800000.0,24849
3.6869146037625056e-05,923780000.0,24850
0.004953001851157226,923760000.0,24851
-0.000803301382340692,923740000.0,24852
-0.0004393275223539363,923720000.0,24853
-0.0003314804045872506,923700000.0,24854
0.0010657920959450803,923680000.0,24855
-0.00025775274432516664,923660000.0,24856
-0.005303253834291917,923640000.0,24857
0.00045164679725240634,923620000.0,24858
0.0029465436529236095,923600000.0,24859
-0.0004566065890612199,923580000.0,24860
0.0011529280292895574,923560000.0,24861
0.29427569128075465,923540000.0,24862
0.014582417589943558,923520000.0,24863
0.00013350434719737036,923500000.0,24864
-0.003178975118215496,923480000.0,24865
0.0005240696043398982,923460000.0,24866
0.08532694198118919,923440000.0,24867
-0.0027102812571765424,923420000.0,24868
-0.0021019129679090863,923400000.0,24869
-0.0013454600925199497,923380000.0,24870
0.013320805651770582,923360000.0,24871
0.053658329267472694,923340000.0,24872
0.02182110116939279,923320000.0,24873
0.03302080020453816,923300000.0,24874
-0.0014258807076013725,923280000.0,24875
-0.0017303079993785716,923260000.0,24876
-0.0014018835010796375,923240000.0,24877
-0.0015892074233141867,923220000.0,24878
-0.004505954032913344,923200000.0,24879
0.0014079705255143193,923180000.0,24880
0.0047970722694595375,923160000.0,24881
0.005915056713954119,923140000.0,24882
-0.004203889462229119,923120000.0,24883
0.033706333145611556,923100000.0,24884
-0.0006641753896618842,923080000.0,24885
-0.0003211239021647353,923060000.0,24886
0.019687389089482154,923040000.0,24887
-0.0005508900190073914,923020000.0,24888
0.0026961392295642385,923000000.0,24889
0.050861581653329144,922980000.0,24890
0.0035995860593210902,922960000.0,24891
0.005059330852584629,922940000.0,24892
-0.00034633733353166767,922920000.0,24893
0.09709104682325707,922900000.0,24894
0.0030960528550065614,922880000.0,24895
-0.00123201212810511,922860000.0,24896
-0.0016344332740944943,922840000.0,24897
0.05265507970057229,922820000.0,24898
-0.0012114759627454643,922800000.0,24899
0.02264687781364469,922780000.0,24900
0.006638003242343491,922760000.0,24901
-0.001090349056328763,922740000.0,24902
0.00018986788615412776,922720000.0,24903
-0.00012083999854863347,922700000.0,24904
-0.0007245017594076124,922680000.0,24905
4.3965750410863165e-05,922660000.0,24906
0.00962569397835306,922640000.0,24907
0.12776399362656454,922620000.0,24908
0.055205102153564764,922600000.0,24909
0.0006296396581503584,922580000.0,24910
-0.0001892797950181419,922560000.0,24911
0.0006971173992968283,922540000.0,24912
0.05679613201917727,922520000.0,24913
0.0022784098160490472,922500000.0,24914
-0.00041092577003368046,922480000.0,24915
0.004991459809059519,922460000.0,24916
0.004058203089643339,922440000.0,24917
0.003278002899387664,922420000.0,24918
0.001729942865870152,922400000.0,24919
0.00017803116541350154,922380000.0,24920
0.0033310007600533278,922360000.0,24921
5.323182397969421e-05,922340000.0,24922
0.0013206968753419793,922320000.0,24923
0.012027666461027568,922300000.0,24924
-0.0013445259708785762,922280000.0,24925
0.0022452196870570477,922260000.0,24926
0.0015190760645028426,922240000.0,24927
-0.00035904326887666304,922220000.0,24928
-0.00030201230913516283,922200000.0,24929
-0.001851864201334832,922180000.0,24930
0.02201076201372242,922160000.0,24931
0.0009868798306365625,922140000.0,24932
0.0002296795217859365,922120000.0,24933
0.0011290101000611728,922100000.0,24934
-0.004158761920552357,922080000.0,24935
-0.001881446089552961,922060000.0,24936
0.007865983916730832,922040000.0,24937
0.0014938358257943515,922020000.0,24938
-0.0006257598086093752,922000000.0,24939
0.0019383626976382648,921980000.0,24940
-0.00018347557103191915,921960000.0,24941
-0.00030718615766322545,921940000.0,24942
0.05705037408293669,921920000.0,24943
0.1423286181432539,921900000.0,24944
-0.0033715637639650004,921880000.0,24945
-0.0007750609933781123,921860000.0,24946
0.007066451393054627,921840000.0,24947
-0.0004106200253084679,921820000.0,24948
-0.0033697630742498606,921800000.0,24949
0.0041132299328475565,921780000.0,24950
-0.00020433393883093027,921760000.0,24951
0.0005083588510068571,921740000.0,24952
-0.00015730850322617242,921720000.0,24953
0.04812645142766211,921700000.0,24954
-0.001427701142596118,921680000.0,24955
0.00010908213602656424,921660000.0,24956
0.006461003340853385,921640000.0,24957
0.00023864554637782756,921620000.0,24958
0.0496295067089352,921600000.0,24959
-0.0011853887387385292,921580000.0,24960
5.161284903012755e-05,921560000.0,24961
0.15411534146918088,921540000.0,24962
0.0011983026351423222,921520000.0,24963
-0.0035757801251197693,922300000.0,24964
0.012603941924331171,922280000.0,24965
0.02173378709636941,922260000.0,24966
0.0008344438218149563,922240000.0,24967
-0.00042253467713402026,922220000.0,24968
-0.006990381944664396,922200000.0,24969
0.0020708722384800817,922180000.0,24970
-0.006255592664186463,922160000.0,24971
0.005239434089854656,922140000.0,24972
0.0025170545318577413,922120000.0,24973
-0.00398455009083086,922100000.0,24974
0.0020080294852157965,922080000.0,24975
0.0012253850514434479,922060000.0,24976
0.23989157031832767,922040000.0,24977
0.005566338087618373,922020000.0,24978
0.0005839749926034642,922000000.0,24979
0.004111314322676456,921980000.0,24980
0.025693252098481112,921960000.0,24981
0.0019371276352121323,921940000.0,24982
-0.0011965387723493657,921920000.0,24983
-3.442127187602045e-05,921900000.0,24984
-0.0002910869341058489,921880000.0,24985
0.00017801599979558344,921860000.0,24986
-0.000830430331997539,921840000.0,24987
0.00806082733814805,921820000.0,24988
0.00046280615866383794,921800000.0,24989
-0.0002634054537336834,921780000.0,24990
0.0022370998802146904,921760000.0,24991
0.042466500857029084,921740000.0,24992
0.001741556893052718,921720000.0,24993
0.002629041437594349,921700000.0,24994
-0.0061705269275947735,921680000.0,24995
0.10850267291196017,921660000.0,24996
0.05251447842303065,921640000.0,24997
0.08189293126910092,921620000.0,24998
0.0014531166352223757,921600000.0,24999
0.0009316240498468028,921580000.0,25000
-0.00099430033386322,921560000.0,25001
0.0012006447718180028,921540000.0,25002
0.01252697466887107,921520000.0,25003
0.01520865796149535,921500000.0,25004
0.0020706316736190406,921480000.0,25005
0.0007217776943878311,921460000.0,25006
0.012804610233335722,921440000.0,25007
0.003630179639757868,921420000.0,25008
-0.004110697804525905,921400000.0,25009
-0.0017950212706309386,921380000.0,25010
0.023436958256418013,921360000.0,25011
0.00998042429860812,921340000.0,25012
0.0002507192668752094,921320000.0,25013
0.019477511695087515,921300000.0,25014
0.005237106807650356,921280000.0,25015
0.025036925386506967,921260000.0,25016
0.0015990944346896637,921240000.0,25017
0.0033594948592633985,921220000.0,25018
0.030900618410115228,921200000.0,25019
0.011248379273505561,921180000.0,25020
-0.0003864236070051162,921160000.0,25021
0.049195605663926355,921140000.0,25022
0.018582937034930344,921120000.0,25023
0.033209531223968976,921100000.0,25024
0.003896593675990659,921080000.0,25025
0.00018358527214351164,921060000.0,25026
0.1243652801685827,921040000.0,25027
0.011026348868800193,921020000.0,25028
0.02437496332971991,921000000.0,25029
-0.003250054629738954,920980000.0,25030
0.0005386262827354139,920960000.0,25031
0.0012233676592184022,920940000.0,25032
-0.0005548748906944077,920920000.0,25033
0.012713259630642784,920900000.0,25034
-0.0014237773639618316,920880000.0,25035
0.004739617019679981,920860000.0,25036
0.0029908648976010085,921640000.0,25037
0.0008266153746684026,921620000.0,25038
0.0012017579256645692,921600000.0,25039
0.027342457396310145,921580000.0,25040
0.003563724381825123,921560000.0,25041
0.013022886268402062,921540000.0,25042
0.08918620050294028,921520000.0,25043
-0.0005006785640515933,921500000.0,25044
-0.0005440680616891481,921480000.0,25045
0.0036757617757771704,921460000.0,25046
-0.0007829382255175759,921440000.0,25047
0.020244621755021817,921420000.0,25048
8.225015192761921e-06,921400000.0,25049
0.0028257799843577442,922180000.0,25050
0.011911282851908997,922160000.0,25051
0.03636517016760778,922140000.0,25052
-0.0001804432076339364,922120000.0,25053
-0.0005064509596958941,922100000.0,25054
0.05975024080866185,922080000.0,25055
0.006319435696545752,922060000.0,25056
-0.0015555480042424527,922040000.0,25057
0.00879165595670475,922020000.0,25058
0.004863768080625405,922000000.0,25059
0.11068021502810771,921980000.0,25060
0.01025608943206221,921960000.0,25061
-0.0009090077483864498,921940000.0,25062
0.00018365494298146632,921920000.0,25063
0.0030151368083013506,921900000.0,25064
0.013247751087134349,921880000.0,25065
-0.001317196082883055,921860000.0,25066
8.518346216575398e-05,921840000.0,25067
0.00879277863189237,921820000.0,25068
-0.0015783689448185714,921800000.0,25069
-0.0017761180514092854,921780000.0,25070
0.0025889282726755712,921760000.0,25071
-0.0011637618800435495,921740000.0,25072
0.011725724015756693,921720000.0,25073
0.0018253193370217937,921700000.0,25074
0.00038445751878849106,921680000.0,25075
0.00037433075716567887,921660000.0,25076
-0.0003781317696524483,921640000.0,25077
-0.004954235165414856,922420000.0,25078
0.0020897857676901934,922400000.0,25079
0.0011720180050826547,922380000.0,25080
0.0002292694705251118,922360000.0,25081
-3.8555299773363894e-05,922340000.0,25082
0.013039356919105531,922320000.0,25083
0.00019662211538304836,922300000.0,25084
0.056539402572975475,922280000.0,25085
-0.00195661128464445,922260000.0,25086
0.1255434852820058,922240000.0,25087
-0.00010965076376214032,922220000.0,25088
0.0025896513912467855,922200000.0,25089
0.06989367553382195,922180000.0,25090
0.00030045827480605896,922160000.0,25091
-0.0003793797772550262,922140000.0,25092
0.011472547514275325,922120000.0,25093
-0.0006997657785869652,922100000.0,25094
0.009717026663780874,922080000.0,25095
-0.0011316590740698428,922060000.0,25096
-0.001499561840831441,922040000.0,25097
-0.00033122963273054433,922020000.0,25098
-0.0014454349850866514,922000000.0,25099
0.003493711061066144,921980000.0,25100
0.00015890094155313712,921960000.0,25101
-0.0026298805484335484,921940000.0,25102
0.004949590137458008,921920000.0,25103
0.0058910216889985385,921900000.0,25104
0.016686980579472828,921880000.0,25105
0.061004763820014574,921860000.0,25106
0.002143930126171539,921840000.0,25107
0.0019331226824040823,921820000.0,25108
0.0006014627212656467,921800000.0,25109
0.005688156577776838,921780000.0,25110
0.0024386972984693535,921760000.0,25111
-3.870464095549941e-05,921740000.0,25112
0.0011906474946381065,921720000.0,25113
-0.00015622387235835063,921700000.0,25114
0.0003249742508123516,921680000.0,25115
0.00039013714579990685,921660000.0,25116
0.01948738920539232,921640000.0,25117
-0.0018653031832865873,921620000.0,25118
0.0005803236458652265,921600000.0,25119
3.313278819826211e-05,921580000.0,25120
-0.0008281684671026842,921560000.0,25121
0.02578405924185777,922340000.0,25122
0.015052821629806819,922320000.0,25123
-0.0006550542382889793,922300000.0,25124
0.0009135087843044104,922280000.0,25125
0.009749267680429085,922260000.0,25126
-0.003067563596965134,922240000.0,25127
0.012855790315814105,922220000.0,25128
0.001164712803590718,922200000.0,25129
0.0030408463391398163,922180000.0,25130
-0.0010859478565819166,922160000.0,25131
0.0009113051443924651,922140000.0,25132
-0.0013435104341527856,922120000.0,25133
0.0011557515401102235,922100000.0,25134
0.0011711589118720105,922080000.0,25135
0.0009739003868976438,922060000.0,25136
0.09516076444505116,922040000.0,25137
0.0020201827446075906,922020000.0,25138
-0.0002593403673848114,922000000.0,25139
0.00033483250079247245,921980000.0,25140
0.015735923160207676,921960000.0,25141
0.009521945855607379,921940000.0,25142
-0.0010593233696610412,921920000.0,25143
-0.00240604757275339,921900000.0,25144
0.014917813069728052,921880000.0,25145
0.00018244036593720515,921860000.0,25146
0.001472121284249468,921840000.0,25147
0.0026621953772147395,921820000.0,25148
-0.002724038264567543,921800000.0,25149
-0.003243973660275761,921780000.0,25150
0.003968789517869612,921760000.0,25151
0.011755073117163402,921740000.0,25152
-0.00017700443085593272,921720000.0,25153
-0.006596520235771986,921700000.0,25154
6.893145860964604e-05,921680000.0,25155
-0.000610588321784608,921660000.0,25156
-0.0014016644399003511,921640000.0,25157
-0.0006216089603537261,921620000.0,25158
2.6734494024039205e-05,921600000.0,25159
0.020027474582404347,921580000.0,25160
0.002973754756421676,921560000.0,25161
3.7068061635358463e-05,921540000.0,25162
-0.004282682842709981,921520000.0,25163
0.006103829787317471,921500000.0,25164
-1.9565047202398104e-05,921480000.0,25165
0.0014317655246699978,921460000.0,25166
0.0005613472351880517,921440000.0,25167
-0.00018317885380983827,921420000.0,25168
-0.0009139510954751028,921400000.0,25169
0.03674731687216111,921380000.0,25170
-0.0007054955896181841,921360000.0,25171
0.0002700215239973963,921340000.0,25172
-0.00020556562474428812,921320000.0,25173
0.00010650853703617129,921300000.0,25174
0.0021188894942155787,921280000.0,25175
0.014111104098929262,921260000.0,25176
0.0003052890517816245,921240000.0,25177
-0.0022683718006290578,921220000.0,25178
0.009910707036181469,921200000.0,25179
0.054264998862968844,921180000.0,25180
0.003206138747405777,921160000.0,25181
0.0055753455403917095,921140000.0,25182
-0.0008757990043565457,921120000.0,25183
-0.004242947202400475,921100000.0,25184
-0.0014961145354267036,921080000.0,25185
0.0002344587505772681,921060000.0,25186
-0.0007594739649052119,921040000.0,25187
0.0002370913400027723,921020000.0,25188
0.0060452958657699314,921000000.0,25189
0.06228347744397488,920980000.0,25190
-0.0006483459616846762,920960000.0,25191
-0.0007394334076926036,920940000.0,25192
0.029158258867400144,920920000.0,25193
0.0416239940118583,920900000.0,25194
-0.0020463976200126867,920880000.0,25195
-0.0018733474461803809,920860000.0,25196
0.005127845713896231,920840000.0,25197
0.04105381296913233,920820000.0,25198
-0.0002850577370859384,920800000.0,25199
-0.0027640667327119384,920780000.0,25200
-0.00023606652410644815,920760000.0,25201
-0.00032305890184905456,920740000.0,25202
-0.00020597155900204262,920720000.0,25203
0.001372247686145727,920700000.0,25204
0.00026016373737316524,920680000.0,25205
0.008085381084955113,920660000.0,25206
1.0826946820082157e-05,920640000.0,25207
0.004108040680155795,920620000.0,25208
-2.5472731121696485e-05,920600000.0,25209
0.0016281560305608084,920580000.0,25210
-0.002259088270820689,920560000.0,25211
-0.0010860193114395143,920540000.0,25212
-0.0007462103376249165,920520000.0,25213
-0.0002505497902595937,920500000.0,25214
0.0067605456291886705,920480000.0,25215
-0.0005615754293486559,920460000.0,25216
9.300331205565245e-05,920440000.0,25217
0.0014829530470520105,920420000.0,25218
0.008630831012155334,920400000.0,25219
0.01623516779441189,920380000.0,25220
-0.0013144066468916346,920360000.0,25221
-0.0005890824055811063,920340000.0,25222
0.0653090881870003,920320000.0,25223
0.0006372741837330976,920300000.0,25224
-0.00036391214250636433,920280000.0,25225
0.010668768300928654,920260000.0,25226
-0.0003365955461608334,920240000.0,25227
